release_tag,release_date,artifact,version,type,category,priority,message
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,DM_DEFAULT_ENCODING,I18N,1,Reliance on default encoding
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,ANDROID_EXTERNAL_FILE_ACCESS,SECURITY,2,External file access (Android)
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,DM_CONVERT_CASE,I18N,3,Consider using Locale parameterized version of invoked method
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,PATH_TRAVERSAL_IN,SECURITY,2,Potential Path Traversal (file read)
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,BAD_PRACTICE,2,Method ignores exceptional return value
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,DCN_NULLPOINTER_EXCEPTION,STYLE,2,NullPointerException caught
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,EI_EXPOSE_STATIC_REP2,MALICIOUS_CODE,2,May expose internal static state by storing a mutable object into a static field
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,NP_NULL_PARAM_DEREF,CORRECTNESS,2,Method call passes null for non-null parameter
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,STYLE,2,Possible null pointer dereference due to return value of called method
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,STYLE,2,Possible null pointer dereference due to return value of called method
androidx-test-1.1.0,2018-12-12-19,runner,1.1.0,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,STYLE,2,Possible null pointer dereference due to return value of called method
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,BAD_PRACTICE,2,Method ignores exceptional return value
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,RV_RETURN_VALUE_IGNORED,CORRECTNESS,3,Method ignores return value
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,RV_RETURN_VALUE_IGNORED,CORRECTNESS,3,Method ignores return value
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,RV_RETURN_VALUE_IGNORED,CORRECTNESS,3,Method ignores return value
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,BAD_PRACTICE,3,Method intentionally throws RuntimeException.
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,core,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,ANDROID_BROADCAST,SECURITY,2,Broadcast (Android)
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,IS2_INCONSISTENT_SYNC,MT_CORRECTNESS,2,Inconsistent synchronization
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,SING_SINGLETON_HAS_NONPRIVATE_CONSTRUCTOR,CORRECTNESS,2,Class using singleton design pattern has non-private constructor.
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,SSD_DO_NOT_USE_INSTANCE_LOCK_ON_SHARED_STATIC_DATA,MT_CORRECTNESS,2,Instance level lock was used on a shared static data
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,SSD_DO_NOT_USE_INSTANCE_LOCK_ON_SHARED_STATIC_DATA,MT_CORRECTNESS,2,Instance level lock was used on a shared static data
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,STYLE,2,Write to static field from instance method
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,STYLE,2,Write to static field from instance method
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,CT_CONSTRUCTOR_THROW,BAD_PRACTICE,2,Be wary of letting constructors throw exceptions.
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,FORMAT_STRING_MANIPULATION,SECURITY,3,Format String Manipulation
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,UWF_NULL_FIELD,CORRECTNESS,3,Field only ever set to null
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DE_MIGHT_IGNORE,BAD_PRACTICE,3,Method might ignore exception
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_DEFAULT_ENCODING,I18N,1,Reliance on default encoding
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,PATH_TRAVERSAL_IN,SECURITY,3,Potential Path Traversal (file read)
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,PATH_TRAVERSAL_IN,SECURITY,3,Potential Path Traversal (file read)
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,PATH_TRAVERSAL_IN,SECURITY,3,Potential Path Traversal (file read)
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DM_STRING_CTOR,PERFORMANCE,2,Method invokes inefficient new String(String) constructor
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,DP_DO_INSIDE_DO_PRIVILEGED,MALICIOUS_CODE,3,Method invoked that should be only be invoked inside a doPrivileged block
androidx-test-1.1.0,2018-12-12-19,monitor,1.1.0,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,BAD_PRACTICE,3,Method intentionally throws RuntimeException.
